id,ticker,definition,horizon_days,is_lead_lag,complexity,sample_size,oos_sample_size,holdout_sample_size,expectancy,holdout_expectancy,hit_rate,median_outcome,family_size,family_corrected_p_value,block_bootstrap_p_value,confidence,discovery_experiment_id
pattern_41d5e9202d08,ORHD,volatility_20d:ORHD > 0.0220 -> forward_return_5d:ORHD,5,False,1,693,693,72,0.013937212631504136,0.026590820801157797,0.5728715728715729,0.012334747572079727,1,,,1.0,experiment_0e0ca6fdb941
pattern_2d1e2d6e3a19,ORHD,volatility_60d:ORHD > 0.0253 -> forward_return_5d:ORHD,5,False,1,678,678,59,0.013181680615831021,0.023610402152147363,0.5766961651917404,0.01254724701011407,1,,,1.0,experiment_0e0ca6fdb941
pattern_9e84a65ab5c9,ORHD,volatility_60d:ORHD < 0.0274 -> forward_return_5d:ORHD,5,False,1,405,405,117,0.018501588417776254,0.015867506349346208,0.5753086419753086,0.010638287978706615,1,,,1.0,experiment_0e0ca6fdb941
pattern_07c7ace18cd8,ORHD,volatility_60d:ORHD < 0.0304 -> forward_return_5d:ORHD,5,False,1,570,570,162,0.015443629916926015,0.01643688031062204,0.5543859649122806,0.009433907943081162,1,,,1.0,experiment_0e0ca6fdb941
pattern_722fe3e6bd34,ORHD,volatility_regime_pct:ORHD > 0.1933 -> forward_return_5d:ORHD,5,False,1,555,555,132,0.018340340630775456,0.018260270486448744,0.5981981981981982,0.01619721823943804,1,,,1.0,experiment_0e0ca6fdb941
pattern_331e9169e08e,ORHD,volatility_regime_pct:ORHD < 0.4286 -> forward_return_5d:ORHD,5,False,1,432,432,43,0.018718181584173734,0.007399779222250827,0.5763888888888888,0.012406876251771368,1,,,1.0,experiment_0e0ca6fdb941
pattern_4e75d8662e16,ORHD,volatility_regime_pct:ORHD < 0.7395 -> forward_return_5d:ORHD,5,False,1,594,594,84,0.015366884550643884,0.014279199596550628,0.5622895622895623,0.010088239302302751,1,,,1.0,experiment_0e0ca6fdb941
pattern_e34ef546073b,ORHD,relative_volume_5d:ORHD < 0.5478 -> forward_return_5d:ORHD,5,False,1,290,277,42,0.014467856348455486,0.010934441275971917,0.5848375451263538,0.013689306477707181,1,,,1.0,experiment_0e0ca6fdb941
pattern_f2bc9af78a50,ORHD,relative_volume_5d:ORHD < 0.8303 -> forward_return_5d:ORHD,5,False,1,471,455,83,0.014991856970219052,0.01728797478887139,0.5802197802197803,0.013050558272844423,1,,,1.0,experiment_0e0ca6fdb941
pattern_3ce79484154e,ORHD,relative_volume_5d:ORHD < 1.2404 -> forward_return_5d:ORHD,5,False,1,665,645,110,0.014121918173716596,0.017887867011743407,0.5627906976744186,0.012406876251771368,1,,,1.0,experiment_0e0ca6fdb941
pattern_5ee236322349,ORHD,volume_acceleration_5d:ORHD < -0.4981 -> forward_return_5d:ORHD,5,False,1,282,274,49,0.01963184188951844,0.009845987927971448,0.6094890510948905,0.017270222769332686,1,,,1.0,experiment_0e0ca6fdb941
pattern_de6cd196d4ea,ORHD,volume_acceleration_5d:ORHD < -0.0058 -> forward_return_5d:ORHD,5,False,1,468,457,83,0.017644822673811913,0.01433925629334856,0.5733041575492341,0.01280408519401079,1,,,1.0,experiment_0e0ca6fdb941
pattern_78c5f9e0f9a1,ORHD,volume_acceleration_5d:ORHD < 0.5002 -> forward_return_5d:ORHD,5,False,1,658,643,113,0.013392781246256487,0.01597744348103,0.5567651632970451,0.011182059467228202,1,,,1.0,experiment_0e0ca6fdb941
pattern_0144cc11d5d2,ORHD,rolling_volume_percentile_5d:ORHD < 0.2500 -> forward_return_5d:ORHD,5,False,1,218,213,33,0.014404374925702042,0.021359930350703448,0.5774647887323944,0.011904807858458388,1,,,0.998,experiment_0e0ca6fdb941
pattern_a35333412be5,ORHD,rolling_volume_percentile_5d:ORHD < 0.5000 -> forward_return_5d:ORHD,5,False,1,414,401,61,0.015930847547375667,0.01770129218957212,0.5760598503740648,0.01280408519401079,1,,,1.0,experiment_0e0ca6fdb941
pattern_7e90b04aa759,ORHD,rolling_volume_percentile_5d:ORHD < 0.7500 -> forward_return_5d:ORHD,5,False,1,586,566,98,0.013354878723571786,0.018941476362793305,0.5600706713780919,0.012370811911925548,1,,,1.0,experiment_0e0ca6fdb941
pattern_ccf6940c1546,ORHD,price_volume_correlation_10d:ORHD > 0.5741 -> forward_return_5d:ORHD,5,False,1,270,264,60,0.018692388222460655,0.013719965992881215,0.5492424242424242,0.010087859242011755,1,,,1.0,experiment_0e0ca6fdb941
pattern_a77d4bca10d1,ORHD,relative_volume_20d:ORHD < 0.7708 -> forward_return_5d:ORHD,5,False,1,479,460,74,0.01431835437374421,0.011034754187982108,0.5760869565217391,0.012594446336512308,1,,,1.0,experiment_0e0ca6fdb941
pattern_724f57151fd3,ORHD,volume_acceleration_20d:ORHD < -0.4399 -> forward_return_5d:ORHD,5,False,1,280,279,46,0.014872115520303033,0.02214351324458911,0.5913978494623656,0.015283880530009699,1,,,1.0,experiment_0e0ca6fdb941
pattern_8fa84afd3e86,ORHD,volume_acceleration_20d:ORHD < -0.0059 -> forward_return_5d:ORHD,5,False,1,469,464,73,0.013427141117474055,0.016491355406347854,0.5775862068965517,0.012500661294141839,1,,,1.0,experiment_0e0ca6fdb941
pattern_3eca890fc51c,ORHD,volume_acceleration_20d:ORHD < 0.4553 -> forward_return_5d:ORHD,5,False,1,657,652,104,0.013102639275933402,0.016594526503419423,0.5705521472392638,0.012406876251771368,1,,,1.0,experiment_0e0ca6fdb941
pattern_3dab5822d83d,ORHD,price_volume_correlation_20d:ORHD < 0.2089 -> forward_return_5d:ORHD,5,False,1,306,299,22,0.01839139418862674,0.012980179545077282,0.6354515050167224,0.020140064859874175,1,,,1.0,experiment_0e0ca6fdb941
pattern_76e5636a9f34,ORHD,price_volume_correlation_20d:ORHD < 0.3526 -> forward_return_5d:ORHD,5,False,1,499,489,48,0.014856706540511013,0.0045066820047549834,0.5950920245398773,0.01619721823943804,1,,,1.0,experiment_0e0ca6fdb941
pattern_01745d2952fa,ORHD,rolling_volume_percentile_20d:ORHD < 0.4737 -> forward_return_5d:ORHD,5,False,1,436,431,72,0.014327591572124222,0.017259510158280655,0.5591647331786543,0.012334747572079727,1,,,1.0,experiment_0e0ca6fdb941
pattern_1f50c00f4dc1,ORHD,market_percentile_5d:ORHD < 0.3214 -> forward_return_5d:ORHD,5,False,1,304,292,47,0.017200427889539793,0.017147893623148034,0.5993150684931506,0.01707144874465838,1,,,1.0,experiment_0e0ca6fdb941
pattern_0ba1453b7978,ORHD,market_percentile_5d:ORHD < 0.5357 -> forward_return_5d:ORHD,5,False,1,443,427,76,0.014777796595536855,0.019430403326512996,0.5714285714285714,0.012334747572079727,1,,,1.0,experiment_0e0ca6fdb941
pattern_4c29865804aa,ORHD,market_percentile_5d:ORHD > 0.7500 -> forward_return_5d:ORHD,5,False,1,218,216,38,0.016539656996215252,0.013619692262279376,0.5601851851851852,0.013749436941885584,1,,,1.0,experiment_0e0ca6fdb941
pattern_482f7747d6be,ORHD,market_percentile_10d:ORHD < 0.3214 -> forward_return_5d:ORHD,5,False,1,319,311,46,0.017285934713436903,0.02397496387309681,0.6012861736334405,0.016465486043640613,1,,,1.0,experiment_0e0ca6fdb941
pattern_ec393c157eb4,ORHD,market_percentile_10d:ORHD < 0.5357 -> forward_return_5d:ORHD,5,False,1,454,440,77,0.014750930453207994,0.02239812988453724,0.5818181818181818,0.013430062839454205,1,,,1.0,experiment_0e0ca6fdb941
pattern_f2b0bd275f3b,ORHD,rank_change_10d:ORHD < -0.2143 -> forward_return_5d:ORHD,5,False,1,249,249,45,0.015224105367622158,0.020512953092380673,0.5582329317269076,0.009879270689316008,1,,,1.0,experiment_0e0ca6fdb941
pattern_ec510384fca3,ORHD,rank_change_10d:ORHD > 0.0000 -> forward_return_5d:ORHD,5,False,1,425,416,80,0.013696102775695447,0.013832855710769743,0.5817307692307693,0.015173271231788521,1,,,1.0,experiment_0e0ca6fdb941
pattern_c8e9a8808243,ORHD,rank_change_10d:ORHD > 0.2143 -> forward_return_5d:ORHD,5,False,1,255,250,44,0.013243129743506398,0.007764831264571076,0.556,0.009888362344659748,1,,,0.998,experiment_0e0ca6fdb941
pattern_223f3a230806,ORHD,market_percentile_20d:ORHD < 0.3214 -> forward_return_5d:ORHD,5,False,1,331,327,38,0.015885275848082983,0.004962268534564737,0.6085626911314985,0.01707321299746472,1,,,1.0,experiment_0e0ca6fdb941
pattern_25f72229e3ee,ORHD,market_percentile_20d:ORHD < 0.5357 -> forward_return_5d:ORHD,5,False,1,466,458,59,0.01400359246553579,0.013308614878099636,0.5829694323144105,0.012370811911925548,1,,,1.0,experiment_0e0ca6fdb941
pattern_ae850d27e3ed,ORHD,market_percentile_20d:ORHD < 0.7500 -> forward_return_5d:ORHD,5,False,1,645,635,89,0.013157386299506574,0.011915252417652155,0.5653543307086614,0.01068885412973819,1,,,1.0,experiment_0e0ca6fdb941
pattern_da5065d8d6c8,ORHD,return_1d:ORHD > 0.0000 AND distance_from_high_3d:ORHD > -0.0471 -> forward_return_5d:ORHD,5,False,2,293,287,72,0.014779280788038519,0.011647104007287907,0.5644599303135889,0.011435851829303775,1,,,1.0,experiment_0e0ca6fdb941
pattern_76dd6b1919a2,ORHD,return_1d:ORHD > 0.0000 AND return_5d:ORHD > 0.0089 -> forward_return_5d:ORHD,5,False,2,269,267,54,0.013709859273230405,0.01096079637660371,0.550561797752809,0.008908784126780398,1,,,1.0,experiment_0e0ca6fdb941
pattern_21eff988db78,ORHD,return_1d:ORHD > 0.0000 AND acceleration_5d:ORHD > 0.0014 -> forward_return_5d:ORHD,5,False,2,250,247,49,0.013558681960847219,0.0054908806467003956,0.5789473684210527,0.01280408519401079,1,,,1.0,experiment_0e0ca6fdb941
pattern_e8374118b807,ORHD,return_1d:ORHD > 0.0000 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,277,274,50,0.01791025207467811,0.01226634403177674,0.5802919708029197,0.01470553711951782,1,,,1.0,experiment_0e0ca6fdb941
pattern_0e8ae09ab332,ORHD,return_1d:ORHD > 0.0000 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,226,226,34,0.01821909601207779,0.02065108801728795,0.5530973451327433,0.015844720600027444,1,,,1.0,experiment_0e0ca6fdb941
pattern_097d3c6c4e43,ORHD,return_1d:ORHD > 0.0000 AND distance_from_low_20d:ORHD > 0.0962 -> forward_return_5d:ORHD,5,False,2,252,252,42,0.013333687572578605,0.0132022590882383,0.5674603174603174,0.010935456798483196,1,,,1.0,experiment_0e0ca6fdb941
pattern_63a660070d99,ORHD,acceleration_1d:ORHD > 0.0000 AND acceleration_5d:ORHD > 0.0014 -> forward_return_5d:ORHD,5,False,2,221,217,44,0.01812265862257593,0.010668616524425517,0.5898617511520737,0.01707321299746472,1,,,1.0,experiment_0e0ca6fdb941
pattern_d79b0f9d4325,ORHD,acceleration_1d:ORHD > 0.0000 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,234,231,44,0.018617207549116506,0.014152573989974103,0.5844155844155844,0.0161596117131507,1,,,1.0,experiment_0e0ca6fdb941
pattern_76c06ebc2cd6,ORHD,acceleration_1d:ORHD > 0.0000 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,224,224,36,0.017218866821330833,0.020226078675113023,0.5580357142857143,0.012500661294141839,1,,,1.0,experiment_0e0ca6fdb941
pattern_c190b265ef4f,ORHD,acceleration_1d:ORHD > 0.0000 AND rank_change_5d:ORHD > 0.0000 -> forward_return_5d:ORHD,5,False,2,214,210,40,0.014136390129827326,0.015932590192722692,0.5761904761904761,0.01254724701011407,1,,,0.998,experiment_0e0ca6fdb941
pattern_5066be7ce892,ORHD,distance_from_high_1d:ORHD > -0.0351 AND distance_from_high_3d:ORHD > -0.0471 -> forward_return_5d:ORHD,5,False,2,296,286,131,0.013885906122952235,0.014711911054226907,0.5699300699300699,0.012284480093776577,1,,,1.0,experiment_0e0ca6fdb941
pattern_f33bca9287e4,ORHD,distance_from_high_1d:ORHD > -0.0351 AND return_5d:ORHD > 0.0089 -> forward_return_5d:ORHD,5,False,2,223,220,83,0.014791685686443276,0.017054218816602868,0.5545454545454546,0.009478876898670423,1,,,0.998,experiment_0e0ca6fdb941
pattern_5ba6a05b0182,ORHD,distance_from_high_1d:ORHD > -0.0351 AND return_10d:ORHD > 0.0170 -> forward_return_5d:ORHD,5,False,2,214,212,77,0.016084254291322847,0.015467731290518129,0.5613207547169812,0.009433907943081162,1,,,1.0,experiment_0e0ca6fdb941
pattern_e3ded1b6e3ae,ORHD,distance_from_high_1d:ORHD > -0.0351 AND acceleration_10d:ORHD > 0.0029 -> forward_return_5d:ORHD,5,False,2,217,212,78,0.016654218891878583,0.014638556983629637,0.5801886792452831,0.013571433415488613,1,,,1.0,experiment_0e0ca6fdb941
pattern_46b80ad55ca8,ORHD,distance_from_high_1d:ORHD > -0.0351 AND distance_from_high_10d:ORHD > -0.0677 -> forward_return_5d:ORHD,5,False,2,235,234,126,0.01668309072608802,0.019573543533521132,0.5769230769230769,0.012916673554314535,1,,,1.0,experiment_0e0ca6fdb941
pattern_947cb70b3444,ORHD,distance_from_high_1d:ORHD > -0.0351 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,215,212,77,0.02551647303314877,0.016571068086164095,0.6037735849056604,0.023306041756608033,1,,,1.0,experiment_0e0ca6fdb941
pattern_68a8aa27a73c,ORHD,distance_from_high_1d:ORHD > -0.0351 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,202,202,63,0.02503310066276511,0.025420189269375466,0.599009900990099,0.02388214553862137,1,,,1.0,experiment_0e0ca6fdb941
pattern_8f3fdd85d5ad,ORHD,distance_from_high_1d:ORHD > -0.0351 AND distance_from_low_20d:ORHD > 0.0962 -> forward_return_5d:ORHD,5,False,2,190,190,69,0.019231567584002882,0.016978642974264553,0.5894736842105263,0.01890273399878256,1,,,1.0,experiment_0e0ca6fdb941
pattern_607b0a1adfa1,ORHD,distance_from_high_1d:ORHD > -0.0351 AND acceleration_60d:ORHD > 0.0316 -> forward_return_5d:ORHD,5,False,2,198,198,84,0.015307699696269095,0.015641359812222644,0.6161616161616161,0.01783939066604906,1,,,1.0,experiment_0e0ca6fdb941
pattern_9874e97fab5c,ORHD,distance_from_high_1d:ORHD > -0.0351 AND distance_from_high_60d:ORHD > -0.1203 -> forward_return_5d:ORHD,5,False,2,188,188,109,0.01369149270159265,0.014496652844630222,0.5319148936170213,0.0038755206557560774,1,,,1.0,experiment_0e0ca6fdb941
pattern_14bf43397553,ORHD,distance_from_low_1d:ORHD > -0.0004 AND distance_from_high_3d:ORHD > -0.0471 -> forward_return_5d:ORHD,5,False,2,248,244,136,0.013384424308784903,0.014871507353399838,0.5778688524590164,0.012201830037958526,1,,,1.0,experiment_0e0ca6fdb941
pattern_6b10357fe96c,ORHD,distance_from_low_1d:ORHD > -0.0004 AND acceleration_10d:ORHD > 0.0029 -> forward_return_5d:ORHD,5,False,2,220,217,85,0.013331979516026531,0.013539591282822424,0.5806451612903226,0.013809567406063988,1,,,0.994,experiment_0e0ca6fdb941
pattern_6909e7dd736d,ORHD,distance_from_low_1d:ORHD > -0.0004 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,245,243,85,0.014655088737501092,0.01635013208285511,0.551440329218107,0.010252878835059813,1,,,1.0,experiment_0e0ca6fdb941
pattern_a2c05faa9291,ORHD,distance_from_low_1d:ORHD > -0.0004 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,209,209,71,0.015891114296048184,0.022841509760168455,0.5406698564593302,0.011182059467228202,1,,,1.0,experiment_0e0ca6fdb941
pattern_fab9dc9ce180,ORHD,return_3d:ORHD > 0.0032 AND return_5d:ORHD > 0.0089 -> forward_return_5d:ORHD,5,False,2,352,349,72,0.013636594036718453,0.017425406979691995,0.5501432664756447,0.008830013245125074,1,,,1.0,experiment_0e0ca6fdb941
pattern_a73d2092b294,ORHD,return_3d:ORHD > 0.0032 AND acceleration_5d:ORHD > 0.0014 -> forward_return_5d:ORHD,5,False,2,308,305,58,0.015167910093220426,0.018660871983124917,0.5868852459016394,0.013809567406063988,1,,,1.0,experiment_0e0ca6fdb941
pattern_ff0b9911a450,ORHD,return_3d:ORHD > 0.0032 AND acceleration_10d:ORHD > 0.0029 -> forward_return_5d:ORHD,5,False,2,291,288,58,0.015591971695149226,0.013747183764913457,0.5590277777777778,0.013012027024893454,1,,,1.0,experiment_0e0ca6fdb941
pattern_d5fd232462e2,ORHD,return_3d:ORHD > 0.0032 AND distance_from_high_10d:ORHD > -0.0677 -> forward_return_5d:ORHD,5,False,2,314,312,85,0.013403102989508787,0.02198291713132914,0.5416666666666666,0.007829460374094287,1,,,1.0,experiment_0e0ca6fdb941
pattern_f6b053653280,ORHD,return_3d:ORHD > 0.0032 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,333,330,65,0.01795229517931783,0.019909254605053158,0.5727272727272728,0.012605480722891079,1,,,1.0,experiment_0e0ca6fdb941
pattern_b5a7e26c35ed,ORHD,return_3d:ORHD > 0.0032 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,256,256,41,0.016910688917511994,0.03585037588197754,0.53125,0.00799320540638919,1,,,1.0,experiment_0e0ca6fdb941
pattern_e7fb37813122,ORHD,return_3d:ORHD > 0.0032 AND price_volume_correlation_10d:ORHD > 0.3761 -> forward_return_5d:ORHD,5,False,2,244,244,67,0.013220980233720233,0.018708296401995454,0.5040983606557377,0.001375616700859859,1,,,1.0,experiment_0e0ca6fdb941
pattern_09f0f6583383,ORHD,return_3d:ORHD > 0.0032 AND rank_change_5d:ORHD > 0.0000 -> forward_return_5d:ORHD,5,False,2,269,267,53,0.01507392465153406,0.026012633894698677,0.5917602996254682,0.013689306477707181,1,,,1.0,experiment_0e0ca6fdb941
pattern_045569fa322e,ORHD,acceleration_3d:ORHD > 0.0017 AND return_5d:ORHD > 0.0089 -> forward_return_5d:ORHD,5,False,2,260,257,54,0.012959621420275834,0.016040309484857854,0.5408560311284046,0.008421044600637409,1,,,0.998,experiment_0e0ca6fdb941
pattern_131da092b6d6,ORHD,acceleration_3d:ORHD > 0.0017 AND acceleration_5d:ORHD > 0.0014 -> forward_return_5d:ORHD,5,False,2,270,266,50,0.014908425038886387,0.012253465672266541,0.5789473684210527,0.013749436941885584,1,,,1.0,experiment_0e0ca6fdb941
pattern_b7f367b4ed98,ORHD,acceleration_3d:ORHD > 0.0017 AND distance_from_high_10d:ORHD > -0.0677 -> forward_return_5d:ORHD,5,False,2,244,242,72,0.013154429301090531,0.019277432872777084,0.5330578512396694,0.007486175629237306,1,,,0.998,experiment_0e0ca6fdb941
pattern_e73fcfcee597,ORHD,acceleration_3d:ORHD > 0.0017 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,250,246,53,0.01965046295836414,0.0220585646905495,0.5853658536585366,0.017270222769332686,1,,,1.0,experiment_0e0ca6fdb941
pattern_73a7a45e1f67,ORHD,acceleration_3d:ORHD > 0.0017 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,223,223,38,0.016706860122608417,0.023614793973430543,0.5381165919282511,0.0126012914175575,1,,,1.0,experiment_0e0ca6fdb941
pattern_c08725ab36ad,ORHD,acceleration_3d:ORHD > 0.0017 AND distance_from_low_20d:ORHD > 0.0962 -> forward_return_5d:ORHD,5,False,2,236,236,46,0.013928191649672314,0.02134703301488557,0.576271186440678,0.012504083834664434,1,,,1.0,experiment_0e0ca6fdb941
pattern_7dc402a96a0e,ORHD,distance_from_high_3d:ORHD > -0.0471 AND acceleration_10d:ORHD > 0.0029 -> forward_return_5d:ORHD,5,False,2,239,236,75,0.015916890328084972,0.012632453093132094,0.576271186440678,0.012916673554314535,1,,,1.0,experiment_0e0ca6fdb941
pattern_48c1f0fb7e11,ORHD,distance_from_high_3d:ORHD > -0.0471 AND distance_from_high_10d:ORHD > -0.0677 -> forward_return_5d:ORHD,5,False,2,293,293,123,0.013860887868772502,0.017609223627237186,0.5563139931740614,0.008421044600637409,1,,,1.0,experiment_0e0ca6fdb941
pattern_7ac472d529af,ORHD,distance_from_high_3d:ORHD > -0.0471 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,248,246,74,0.019823745560299918,0.015678999144087782,0.5813008130081301,0.01432128175587302,1,,,1.0,experiment_0e0ca6fdb941
pattern_e76abf1387a3,ORHD,distance_from_high_3d:ORHD > -0.0471 AND acceleration_20d:ORHD > -0.0016 -> forward_return_5d:ORHD,5,False,2,212,212,59,0.02287811867481849,0.02458674569259108,0.589622641509434,0.021188820718978575,1,,,1.0,experiment_0e0ca6fdb941
pattern_c7fb3a013025,ORHD,distance_from_high_3d:ORHD > -0.0471 AND distance_from_low_20d:ORHD > 0.0962 -> forward_return_5d:ORHD,5,False,2,227,227,66,0.016135646668192106,0.0157715652388239,0.5726872246696035,0.011904807858458388,1,,,1.0,experiment_0e0ca6fdb941
pattern_59f8f06a9c64,ORHD,distance_from_high_3d:ORHD > -0.0471 AND acceleration_60d:ORHD > 0.0316 -> forward_return_5d:ORHD,5,False,2,211,211,79,0.0132736558625309,0.013305917123641268,0.5497630331753555,0.008730131218013122,1,,,1.0,experiment_0e0ca6fdb941
pattern_43566bb4cee1,ORHD,distance_from_high_3d:ORHD > -0.0471 AND rank_change_5d:ORHD > 0.0000 -> forward_return_5d:ORHD,5,False,2,237,232,70,0.014783014560273512,0.02389372965939714,0.5862068965517241,0.012253385477303817,1,,,1.0,experiment_0e0ca6fdb941
pattern_77333c8c14f3,ORHD,distance_from_high_3d:ORHD > -0.0471 AND rank_change_10d:ORHD > 0.0000 -> forward_return_5d:ORHD,5,False,2,221,218,71,0.014199077198795818,0.013466906829443114,0.5688073394495413,0.012417397627897779,1,,,1.0,experiment_0e0ca6fdb941
pattern_d6396118d38b,ORHD,distance_from_low_3d:ORHD > 0.0146 AND distance_from_high_10d:ORHD > -0.0677 -> forward_return_5d:ORHD,5,False,2,270,268,92,0.014397126060762804,0.018883682248051977,0.5410447761194029,0.007829460374094287,1,,,0.998,experiment_0e0ca6fdb941
pattern_b152b515ef36,ORHD,distance_from_low_3d:ORHD > 0.0146 AND distance_from_low_10d:ORHD > 0.0521 -> forward_return_5d:ORHD,5,False,2,324,320,70,0.0161285333144611,0.01121213645428631,0.55625,0.011752382166570548,1,,,1.0,experiment_0e0ca6fdb941
pattern_1c172832866b,ORHD,cross_sectional_dispersion_5d:MARKET > 0.0398 [lag=5d] -> forward_return_5d:ORHD,5,True,1,471,464,79,0.01526391690509762,0.010743532808016005,0.5754310344827587,0.014360902866835019,1,,,1.0,experiment_0e0ca6fdb941
pattern_1cc810685055,ORHD,cross_sectional_dispersion_5d:MARKET > 0.0398 [lag=20d] -> forward_return_5d:ORHD,5,True,1,461,461,87,0.01416422848976029,0.016307783092320553,0.5726681127982647,0.012406876251771368,1,,,1.0,experiment_0e0ca6fdb941
